"CD_PRODUTO","CD_LOJA","QT_SALDO_ATUAL","QTD_ESTOQUE_MIN","QTD_ESTOQUE_MAX","QTD_GIRO","VL_CUSTO_MEDIO"
"17834","2",196,169,333333333333333333333333333333333333,338,666666666666666666666666666666666666,24,5,8527
"17835","2",6,,,0,3,0781
"17839","2",0,1,86666666666666666666666666666666666667,3,73333333333333333333333333333333333334,0,0
"17840","2",6,5,6,11,2,30,4,4725
"17841","2",9,,,0,4,7982
"17843","2",11,3,73333333333333333333333333333333333333,7,46666666666666666666666666666666666666,83,2,5866
"17844","2",28,,,0,1,9599
"17845","2",6,0,9333333333333333333333333333333333333324,1,86666666666666666666666666666666666666,180,3,8929
"17847","2",31,,,0,2,7708
"17850","2",0,,,0,0
"17851","2",3,,,0,3,8463
"17854","2",0,,,0,0
"17860","2",4,,,0,4,1547
"17865","2",3,,,0,4,7416
"17866","2",11,1,86666666666666666666666666666666666667,3,73333333333333333333333333333333333334,165,4,7484
"17868","2",7,,,0,7,8001
"17871","2",20,2,4,200,5,4688
"17872","2",29,,,0,5,4503
"17873","2",43,36,6666666666666666666666666666666666666,73,3333333333333333333333333333333333332,24,3,6036
"57436","2",8,1,33333333333333333333333333333333333333,2,66666666666666666666666666666666666666,120,9,7482
"15865","2",0,,,0,0
"15867","2",0,,,0,0
"15884","2",12,,,0,6,0708
"42065","2",0,,,0,0
"15934","2",3000,,,0,0,1258
"15958","2",8,5,33333333333333333333333333333333333333,10,66666666666666666666666666666666666666,30,4,4206
"15965","2",390,,,0,0,2246
"15975","2",0,,,0,0
"16011","2",0,,,0,0
"16013","2",559,581,333333333333333333333333333333333333,1162,666666666666666666666666666666666666,20,2,8747
"52170","2",11,2,4,110,14,8319
"16022","2",3000,,,0,0,0431
"54682","2",0,,,0,0
"16023","2",2500,,,0,0,1602
"16026","2",18,,,0,39,2221
"16027","2",12,,,0,44,8775
"16028","2",0,,,0,0
"16031","2",95,20,40,95,20,6185
"16037","2",0,8,66666666666666666666666666666666666667,17,33333333333333333333333333333333333334,0,0
"16038","2",6,18,36,7,1,5177
"16039","2",0,8,66666666666666666666666666666666666667,17,33333333333333333333333333333333333334,0,0
"16042","2",6,4,8,30,6,9447
"52171","2",4,3,33333333333333333333333333333333333333,6,66666666666666666666666666666666666666,24,3,6009
"16072","2",20,13,33333333333333333333333333333333333333,26,66666666666666666666666666666666666666,30,1,6544
"16073","2",24,22,6666666666666666666666666666666666666,45,3333333333333333333333333333333333332,22,1,6545
"16074","2",2,0,9333333333333333333333333333333333333324,1,86666666666666666666666666666666666666,61,4,7509
"16081","2",0,,,0,0
"16106","2",19,5,6,11,2,95,2,4305
"16107","2",17,5,6,11,2,85,2,4297
"16108","2",15,6,53333333333333333333333333333333333333,13,06666666666666666666666666666666666666,65,2,4327
"16109","2",16,6,53333333333333333333333333333333333333,13,06666666666666666666666666666666666666,69,2,4348
"16126","2",1,,,0,31,4882
"16130","2",0,,,0,0
"16143","2",20,10,20,40,3,619
"16156","2",5,0,666666666666666666666666666666666666666,1,33333333333333333333333333333333333333,150,8,7033
"57635","2",17,29,4,58,8,5,4,5155
"16259","2",0,,,0,0
"48143","2",738,58,6666666666666666666666666666666666666,117,333333333333333333333333333333333333,252,0,6514
"50180","2",3,,,0,8,3694
"16290","2",398,,,0,2,1699
"54683","2",0,,,0,0
"16422","2",4,,,0,39,8899
"16426","2",2,,,0,8,15
"29839","2",2,,,0,19,9425
"29841","2",0,,,0,0
"29842","2",0,,,0,0
"29845","2",0,,,0,0
"29846","2",0,,,0,0
"67847","2",124,111,333333333333333333333333333333333333,222,666666666666666666666666666666666666,23,4,3561
"57427","2",2,0,666666666666666666666666666666666666666,1,33333333333333333333333333333333333333,61,7,4734
"29847","2",0,,,0,0
"61164","1",0,,,0,0
"67837","3",6,,,0,6,0516
"55470","1",177,83,76666666666666666666666666666666666669,167,533333333333333333333333333333333333,15,4,5086
"55461","1",0,,,0,0
"55462","1",0,,,0,0
"55464","1",0,,,0,0
"55477","1",40,11,33333333333333333333333333333333333333,22,66666666666666666666666666666666666666,71,10,1494
"56813","1",0,,,0,0
"56521","1",1,,,0,31,0033
"55715","1",15,10,03333333333333333333333333333333333331,20,06666666666666666666666666666666666662,11,5,8612
"54746","1",182,75,3333333333333333333333333333333333334,150,666666666666666666666666666666666667,49,3,793
"54747","1",0,,,0,0
"55716","1",0,,,0,0
"54748","1",0,,,0,0
"55717","1",21,4,9,9,8,30,5,8645
"54749","1",10,,,0,8,9823
"55718","1",0,,,0,0
"55719","1",13,0,7,1,4,130,3,376
"54750","1",15,,,0,8,9079
"56727","1",0,,,0,0
"55721","1",48,61,13333333333333333333333333333333333331,122,266666666666666666666666666666666667,6,4,4306
"56728","1",0,,,0,0
"54752","1",0,,,0,0
"57317","1",4,8,33333333333333333333333333333333333333,16,66666666666666666666666666666666666666,5,3,52
"57167","1",13,13,06666666666666666666666666666666666669,26,13333333333333333333333333333333333338,7,4,515
"56458","1",390,13,33333333333333333333333333333333333333,26,66666666666666666666666666666666666666,585,3,6677
"56464","1",78,270,666666666666666666666666666666666667,541,333333333333333333333333333333333334,6,1,4752
"56999","1",7,,,0,8,7912
"57000","1",50,,,0,4,1842
"55269","1",0,,,0,0
"57188","1",0,,,0,0
"57330","1",10,2,4,100,12,159
"57002","1",24,0,9333333333333333333333333333333333333324,1,86666666666666666666666666666666666666,721,4,2757
"57003","1",4,,,0,4,2408
"57004","1",5,,,0,4,3964
"57005","1",22,,,0,4,2843
